,molecule_chembl_id,canonical_smiles,pchembl_value_mean,pchembl_value_std,inchi
112,63,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4cccc(Cl)c34)c(F)c2n1,9.39794,0.0,"InChI=1S/C29H30ClFN6O2/c1-36-9-3-5-19(36)15-39-29-34-27-22(28(35-29)37-13-17-7-8-18(14-37)33-17)12-32-26(25(27)31)21-11-20(38)10-16-4-2-6-23(30)24(16)21/h2,4,6,10-12,17-19,33,38H,3,5,7-9,13-15H2,1H3"
113,284,Fc1c(-c2ccccc2C2CC2F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,10.0,0.0,"InChI=1S/C30H34F2N6O/c31-24-13-22(24)20-5-1-2-6-21(20)26-25(32)27-23(14-33-26)28(37-15-18-7-8-19(16-37)34-18)36-29(35-27)39-17-30-9-3-11-38(30)12-4-10-30/h1-2,5-6,14,18-19,22,24,34H,3-4,7-13,15-17H2"
114,83,O=C1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,5.060735,0.0,"InChI=1S/C31H30ClFN6O2/c32-23-7-2-5-18-4-1-6-21(25(18)23)27-26(33)28-22(14-34-27)29(38-15-19-8-9-20(16-38)35-19)37-30(36-28)41-17-31-11-3-13-39(31)24(40)10-12-31/h1-2,4-7,14,19-20,35H,3,8-13,15-17H2"
115,62,O=Cc1cc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)ccc1O,5.075338,0.0,"InChI=1S/C32H27ClFN5O3/c33-25-6-2-4-19-3-1-5-23(27(19)25)29-28(34)30-24(14-35-29)31(39-15-21-8-9-22(16-39)36-21)38-32(37-30)42-12-11-18-7-10-26(41)20(13-18)17-40/h1-7,10,13-14,17,21-22,36,41H,8-9,11-12,15-16H2"
116,261,NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.080702,0.0,"InChI=1S/C25H24ClFN6O/c26-19-6-2-4-14-3-1-5-17(20(14)19)22-21(27)23-18(11-29-22)24(32-25(31-23)34-10-9-28)33-12-15-7-8-16(13-33)30-15/h1-6,11,15-16,30H,7-10,12-13,28H2"
117,101,Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5cccnc5)nc4c3F)c12,5.092503,0.0,"InChI=1S/C31H29FN6O/c1-19-5-2-7-21-8-3-9-24(26(19)21)28-27(32)29-25(16-34-28)30(38-17-22-10-11-23(18-38)35-22)37-31(36-29)39-14-12-20-6-4-13-33-15-20/h2-9,13,15-16,22-23,35H,10-12,14,17-18H2,1H3"
118,402,CC(C)(O)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,5.095956,0.0,"InChI=1S/C30H36F2N6O2/c1-29(2,39)23-7-4-3-6-21(23)25-24(32)26-22(13-33-25)27(37-15-19-8-9-20(16-37)34-19)36-28(35-26)40-17-30-10-5-11-38(30)14-18(31)12-30/h3-4,6-7,13,18-20,34,39H,5,8-12,14-17H2,1-2H3"
119,86,COc1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)cn1,5.10128,0.0,"InChI=1S/C31H28ClFN6O2/c1-40-25-11-8-18(14-34-25)12-13-41-31-37-29-23(30(38-31)39-16-20-9-10-21(17-39)36-20)15-35-28(27(29)33)22-6-2-4-19-5-3-7-24(32)26(19)22/h2-8,11,14-15,20-21,36H,9-10,12-13,16-17H2,1H3"
120,567,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3c(Cl)cccc13)C2,5.10212,0.0,"InChI=1S/C29H35ClN6O/c1-34-13-4-5-21(34)18-37-29-32-26-17-35(27-9-3-6-22-23(27)7-2-8-25(22)30)14-12-24(26)28(33-29)36-15-19-10-11-20(16-36)31-19/h2-3,6-9,19-21,31H,4-5,10-18H2,1H3"
121,574,COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3cccc(C)c13)C2,5.104434,0.0,"InChI=1S/C25H29N5O/c1-16-5-3-6-17-7-4-8-22(23(16)17)29-12-11-20-21(15-29)27-25(31-2)28-24(20)30-13-18-9-10-19(14-30)26-18/h3-8,18-19,26H,9-15H2,1-2H3"
122,213,O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1)c1cccc(S(=O)(=O)F)c1,5.123263,0.0,"InChI=1S/C32H28F2N6O5S/c33-27-28(25-14-22(41)12-18-4-1-2-7-24(18)25)36-15-26-29(27)38-32(39-30(26)40-16-20-8-9-21(17-40)37-20)45-11-10-35-31(42)19-5-3-6-23(13-19)46(34,43)44/h1-7,12-15,20-21,37,41H,8-11,16-17H2,(H,35,42)"
123,610,Nc1nc(N2CCc3c(nc(OCC4CCCN4)nc3N3CC4CCC(C3)N4)C2)c2ccccc2n1,5.124939,0.0,"InChI=1S/C26H33N9O/c27-25-30-21-6-2-1-5-19(21)23(32-25)34-11-9-20-22(14-34)31-26(36-15-18-4-3-10-28-18)33-24(20)35-12-16-7-8-17(13-35)29-16/h1-2,5-6,16-18,28-29H,3-4,7-15H2,(H2,27,30,32)"
124,57,OCC(O)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.137517,0.0,"InChI=1S/C27H27ClFN5O3/c28-21-6-2-4-15-3-1-5-19(22(15)21)24-23(29)25-20(11-30-24)26(34-12-16-7-8-17(13-34)31-16)33-27(32-25)37-10-9-18(36)14-35/h1-6,11,16-18,31,35-36H,7-10,12-14H2"
125,88,Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCCc3nccn3C)nc2c1F,5.153576,0.0,"InChI=1S/C27H28FN9O/c1-15-3-6-20-18(12-31-35-20)22(15)25-23(28)24-19(11-30-25)26(37-13-16-4-5-17(14-37)32-16)34-27(33-24)38-10-7-21-29-8-9-36(21)2/h3,6,8-9,11-12,16-17,32H,4-5,7,10,13-14H2,1-2H3,(H,31,35)"
126,634,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3cccc(CCCC#N)c13)C2,5.182713,0.0,"InChI=1S/C33H41N7O/c1-38-17-6-11-27(38)22-41-33-36-29-21-39(18-15-28(29)32(37-33)40-19-25-13-14-26(20-40)35-25)30-12-5-10-24-9-4-8-23(31(24)30)7-2-3-16-34/h4-5,8-10,12,25-27,35H,2-3,6-7,11,13-15,17-22H2,1H3"
127,154,Cn1cnnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.184834,0.0,"InChI=1S/C28H26ClFN8O/c1-37-15-32-36-22(37)10-11-39-28-34-26-20(27(35-28)38-13-17-8-9-18(14-38)33-17)12-31-25(24(26)30)19-6-2-4-16-5-3-7-21(29)23(16)19/h2-7,12,15,17-18,33H,8-11,13-14H2,1H3"
128,378,CN1CCc2cccc(Oc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)c2C1,5.20412,0.0,"InChI=1S/C33H30ClFN6O/c1-40-14-13-19-5-4-10-27(25(19)18-40)42-33-38-31-24(32(39-33)41-16-21-11-12-22(17-41)37-21)15-36-30(29(31)35)23-8-2-6-20-7-3-9-26(34)28(20)23/h2-10,15,21-22,37H,11-14,16-18H2,1H3"
129,55,OCC(O)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.220184,0.010941,"InChI=1S/C26H25ClFN5O3/c27-20-6-2-4-14-3-1-5-18(21(14)20)23-22(28)24-19(9-29-23)25(32-26(31-24)36-13-17(35)12-34)33-10-15-7-8-16(11-33)30-15/h1-6,9,15-17,30,34-35H,7-8,10-13H2"
130,163,O=C(CCl)N1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CC1,5.255511,0.0,"InChI=1S/C30H29Cl2FN6O2/c31-13-24(40)38-11-9-20(10-12-38)41-30-36-28-22(29(37-30)39-15-18-7-8-19(16-39)35-18)14-34-27(26(28)33)21-5-1-3-17-4-2-6-23(32)25(17)21/h1-6,14,18-20,35H,7-13,15-16H2"
131,641,CN1CCCC1COc1nc2c(c(N3CC4CC(C#N)C(C3)N4)n1)CCN(c1cccc3cccc(Cl)c13)C2,5.260451,0.0,"InChI=1S/C30H34ClN7O/c1-36-11-4-7-22(36)18-39-30-34-26-17-37(27-9-3-6-19-5-2-8-24(31)28(19)27)12-10-23(26)29(35-30)38-15-21-13-20(14-32)25(16-38)33-21/h2-3,5-6,8-9,20-22,25,33H,4,7,10-13,15-18H2,1H3"
132,210,CN1CCC(Oc2cccc(S(=O)(=O)F)c2)C1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.262434,0.0,"InChI=1S/C35H33ClF2N6O4S/c1-43-14-13-29(48-23-7-4-8-24(15-23)49(38,45)46)28(43)19-47-35-41-33-26(34(42-35)44-17-21-11-12-22(18-44)40-21)16-39-32(31(33)37)25-9-2-5-20-6-3-10-27(36)30(20)25/h2-10,15-16,21-22,28-29,40H,11-14,17-19H2,1H3"
133,605,CN1CCCC1COc1nc2c(c(N3C=C4CCC(C3)N4)n1)CC(=O)N(Cc1ccccc1)C2,5.279097,0.0,"InChI=1S/C26H32N6O2/c1-30-11-5-8-21(30)17-34-26-28-23-16-31(13-18-6-3-2-4-7-18)24(33)12-22(23)25(29-26)32-14-19-9-10-20(15-32)27-19/h2-4,6-7,14,20-21,27H,5,8-13,15-17H2,1H3"
134,140,COc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.287232,0.0,"InChI=1S/C31H29FN6O3/c1-40-26-7-4-11-33-25(26)10-12-41-31-36-29-24(30(37-31)38-16-19-8-9-20(17-38)35-19)15-34-28(27(29)32)23-14-21(39)13-18-5-2-3-6-22(18)23/h2-7,11,13-15,19-20,35,39H,8-10,12,16-17H2,1H3"
135,145,Cn1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)n1,5.300813,0.0,"InChI=1S/C29H27ClFN7O/c1-37-12-10-18(36-37)11-13-39-29-34-27-22(28(35-29)38-15-19-8-9-20(16-38)33-19)14-32-26(25(27)31)21-6-2-4-17-5-3-7-23(30)24(17)21/h2-7,10,12,14,19-20,33H,8-9,11,13,15-16H2,1H3"
136,207,Cc1ccc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5CCCN5C)nc4c3F)cccc2c1,5.309202,0.0,"InChI=1S/C30H33FN6O/c1-18-8-11-23-19(13-18)5-3-7-24(23)27-26(31)28-25(14-32-27)29(37-15-20-9-10-21(16-37)33-20)35-30(34-28)38-17-22-6-4-12-36(22)2/h3,5,7-8,11,13-14,20-22,33H,4,6,9-10,12,15-17H2,1-2H3"
137,108,Fc1c(-c2cccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3CCCN3Cc3ccccc3)nc12,5.31502,0.0,"InChI=1S/C35H35FN6O/c36-31-32(29-14-6-11-24-10-4-5-13-28(24)29)37-18-30-33(31)39-35(40-34(30)42-20-25-15-16-26(21-42)38-25)43-22-27-12-7-17-41(27)19-23-8-2-1-3-9-23/h1-6,8-11,13-14,18,25-27,38H,7,12,15-17,19-22H2"
138,143,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC3CCc4cn[nH]c4C3)nc12,5.340731,0.0,"InChI=1S/C30H27ClFN7O/c31-23-6-2-4-16-3-1-5-21(25(16)23)27-26(32)28-22(13-33-27)29(39-14-18-8-9-19(15-39)35-18)37-30(36-28)40-20-10-7-17-12-34-38-24(17)11-20/h1-6,12-13,18-20,35H,7-11,14-15H2,(H,34,38)"
139,90,Fc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5cccnc5)nc4c3F)c2c1,5.34728,0.0,"InChI=1S/C30H26F2N6O/c31-20-7-6-19-4-1-5-23(24(19)13-20)27-26(32)28-25(15-34-27)29(38-16-21-8-9-22(17-38)35-21)37-30(36-28)39-12-10-18-3-2-11-33-14-18/h1-7,11,13-15,21-22,35H,8-10,12,16-17H2"
140,270,Nc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.347522,0.0,"InChI=1S/C27H31F2N7O/c28-20-5-1-4-18(22(20)30)23-21(29)24-19(12-31-23)25(35-13-16-6-7-17(14-35)32-16)34-26(33-24)37-15-27-8-2-10-36(27)11-3-9-27/h1,4-5,12,16-17,32H,2-3,6-11,13-15,30H2"
141,129,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCC3CC(F)(F)C3)nc12,5.388011,0.0,"InChI=1S/C29H27ClF3N5O/c30-22-6-2-4-17-3-1-5-20(23(17)22)25-24(31)26-21(13-34-25)27(38-14-18-7-8-19(15-38)35-18)37-28(36-26)39-10-9-16-11-29(32,33)12-16/h1-6,13,16,18-19,35H,7-12,14-15H2"
142,164,O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1)c1ccc(S(=O)(=O)F)cc1,5.392974,0.0,"InChI=1S/C32H27ClF2N6O4S/c33-25-6-2-4-18-3-1-5-23(26(18)25)28-27(34)29-24(15-37-28)30(41-16-20-9-10-21(17-41)38-20)40-32(39-29)45-14-13-36-31(42)19-7-11-22(12-8-19)46(35,43)44/h1-8,11-12,15,20-21,38H,9-10,13-14,16-17H2,(H,36,42)"
143,269,CCNc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.393845,0.0,"InChI=1S/C29H35F2N7O/c1-2-32-24-20(6-3-7-22(24)30)25-23(31)26-21(14-33-25)27(37-15-18-8-9-19(16-37)34-18)36-28(35-26)39-17-29-10-4-12-38(29)13-5-11-29/h3,6-7,14,18-19,32,34H,2,4-5,8-13,15-17H2,1H3"
144,363,CNC(C)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.405331,0.0,"InChI=1S/C27H28ClFN6O/c1-15(30-2)14-36-27-33-25-20(26(34-27)35-12-17-9-10-18(13-35)32-17)11-31-24(23(25)29)19-7-3-5-16-6-4-8-21(28)22(16)19/h3-8,11,15,17-18,30,32H,9-10,12-14H2,1-2H3"
145,350,Oc1c(F)cc(F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1F,5.417698,0.0,"InChI=1S/C27H28F4N6O2/c28-17-9-18(29)24(38)20(30)19(17)23-21(31)22-16(10-32-23)25(36-11-14-3-4-15(12-36)33-14)35-26(34-22)39-13-27-5-1-7-37(27)8-2-6-27/h9-10,14-15,33,38H,1-8,11-13H2"
146,136,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3CCCO3)nc12,5.433813,0.206009,"InChI=1S/C28H27ClFN5O2/c29-22-8-2-5-16-4-1-7-20(23(16)22)25-24(30)26-21(12-31-25)27(35-13-17-9-10-18(14-35)32-17)34-28(33-26)37-15-19-6-3-11-36-19/h1-2,4-5,7-8,12,17-19,32H,3,6,9-11,13-15H2"
147,94,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,5.43741,0.0,"InChI=1S/C29H28FN7O/c1-36-13-12-31-24(36)11-14-38-29-34-27-23(28(35-29)37-16-19-9-10-20(17-37)33-19)15-32-26(25(27)30)22-8-4-6-18-5-2-3-7-21(18)22/h2-8,12-13,15,19-20,33H,9-11,14,16-17H2,1H3"
148,155,OC1CC2CN(c3nc(OCCC(F)(F)F)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,5.466355,0.0,"InChI=1S/C26H22ClF4N5O2/c27-17-6-2-4-13-3-1-5-15(20(13)17)22-21(28)23-16(10-32-22)24(35-25(34-23)38-8-7-26(29,30)31)36-11-14-9-19(37)18(12-36)33-14/h1-6,10,14,18-19,33,37H,7-9,11-12H2"
149,122,CN(C)C1CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,5.486077,0.0,"InChI=1S/C28H29ClFN7/c1-35(2)19-14-37(15-19)28-33-26-21(27(34-28)36-12-17-9-10-18(13-36)32-17)11-31-25(24(26)30)20-7-3-5-16-6-4-8-22(29)23(16)20/h3-8,11,17-19,32H,9-10,12-15H2,1-2H3"
150,307,CC(C)c1ncccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.499722,0.0,"InChI=1S/C29H36FN7O/c1-18(2)24-21(6-3-11-31-24)25-23(30)26-22(14-32-25)27(36-15-19-7-8-20(16-36)33-19)35-28(34-26)38-17-29-9-4-12-37(29)13-5-10-29/h3,6,11,14,18-20,33H,4-5,7-10,12-13,15-17H2,1-2H3"
151,77,OCC1CCCN1c1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.503402,0.0,"InChI=1S/C28H29FN6O2/c29-24-25(22-11-20(37)10-16-4-1-2-6-21(16)22)30-12-23-26(24)32-28(35-9-3-5-19(35)15-36)33-27(23)34-13-17-7-8-18(14-34)31-17/h1-2,4,6,10-12,17-19,31,36-37H,3,5,7-9,13-15H2"
152,593,CN1CCCC1COc1nc2c(c(N3CC4CC(O)(C(F)F)C(C3)N4)n1)CCN(c1cccc3cccc(Cl)c13)C2,5.504678,0.0,"InChI=1S/C30H35ClF2N6O2/c1-37-11-4-7-20(37)17-41-29-35-23-15-38(24-9-3-6-18-5-2-8-22(31)26(18)24)12-10-21(23)27(36-29)39-14-19-13-30(40,28(32)33)25(16-39)34-19/h2-3,5-6,8-9,19-20,25,28,34,40H,4,7,10-17H2,1H3"
153,385,COc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CC(F)C5)nc3c2F)c2ccccc2c1,5.510984,0.0,"InChI=1S/C32H34F2N6O2/c1-41-23-11-19-5-2-3-6-24(19)25(12-23)28-27(34)29-26(14-35-28)30(39-16-21-7-8-22(17-39)36-21)38-31(37-29)42-18-32-9-4-10-40(32)15-20(33)13-32/h2-3,5-6,11-12,14,20-22,36H,4,7-10,13,15-18H2,1H3"
154,113,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCc3cccnc3)nc12,5.542709,0.0,"InChI=1S/C30H26ClFN6O/c31-24-8-2-6-19-5-1-7-22(25(19)24)27-26(32)28-23(15-34-27)29(38-16-20-9-10-21(17-38)35-20)37-30(36-28)39-13-11-18-4-3-12-33-14-18/h1-8,12,14-15,20-21,35H,9-11,13,16-17H2"
155,209,CN1CC(Oc2ccc(S(=O)(=O)F)cc2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.561189,0.0,"InChI=1S/C35H33ClF2N6O4S/c1-43-18-25(48-24-10-12-26(13-11-24)49(38,45)46)14-23(43)19-47-35-41-33-28(34(42-35)44-16-21-8-9-22(17-44)40-21)15-39-32(31(33)37)27-6-2-4-20-5-3-7-29(36)30(20)27/h2-7,10-13,15,21-23,25,40H,8-9,14,16-19H2,1H3"
156,361,COc1ccc(OC(F)(F)F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CC(F)C5)nc3c2F)c1,5.568588,0.0,"InChI=1S/C29H31F5N6O3/c1-41-19-5-6-22(43-29(32,33)34)20(9-19)24-23(31)25-21(11-35-24)26(39-13-17-3-4-18(14-39)36-17)38-27(37-25)42-15-28-7-2-8-40(28)12-16(30)10-28/h5-6,9,11,16-18,36H,2-4,7-8,10,12-15H2,1H3"
157,591,CN1CCCC1COc1nc2c(c(N3CC4CC(CCN)C(C3)N4)n1)CCN(c1cccc3cccc(Cl)c13)C2,5.569538,0.0,"InChI=1S/C31H40ClN7O/c1-37-13-4-7-23(37)19-40-31-35-27-18-38(28-9-3-6-20-5-2-8-25(32)29(20)28)14-11-24(27)30(36-31)39-16-22-15-21(10-12-33)26(17-39)34-22/h2-3,5-6,8-9,21-23,26,34H,4,7,10-19,33H2,1H3"
158,415,Fc1c(-c2cnccc2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,5.588666,0.0,"InChI=1S/C27H28F5N7O/c28-15-8-26(5-1-7-39(26)11-15)14-40-25-36-23-19(24(37-25)38-12-16-2-3-17(13-38)35-16)10-34-22(21(23)29)18-9-33-6-4-20(18)27(30,31)32/h4,6,9-10,15-17,35H,1-3,5,7-8,11-14H2"
159,315,OCCc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.595611,0.0,"InChI=1S/C29H35FN6O2/c30-24-25(22-6-2-1-5-19(22)9-14-37)31-15-23-26(24)33-28(38-18-29-10-3-12-36(29)13-4-11-29)34-27(23)35-16-20-7-8-21(17-35)32-20/h1-2,5-6,15,20-21,32,37H,3-4,7-14,16-18H2"
160,394,CC(C)c1cccc(C(C)C)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,5.60206,0.0,"InChI=1S/C33H42F2N6O/c1-19(2)24-7-5-8-25(20(3)4)27(24)30-28(35)29-26(14-36-30)31(40-16-22-9-10-23(17-40)37-22)39-32(38-29)42-18-33-11-6-12-41(33)15-21(34)13-33/h5,7-8,14,19-23,37H,6,9-13,15-18H2,1-4H3"
161,647,FC1(F)CCc2c(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CC5CCC(C4)N5)C3)cccc21,5.604639,0.0,"InChI=1S/C30H38F2N6O/c31-30(32)12-8-22-24(30)4-1-5-26(22)36-15-9-23-25(18-36)34-28(39-19-29-10-2-13-38(29)14-3-11-29)35-27(23)37-16-20-6-7-21(17-37)33-20/h1,4-5,20-21,33H,2-3,6-19H2"
162,146,Cn1cc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)cn1,5.640981,0.0,"InChI=1S/C29H27ClFN7O/c1-37-14-17(12-33-37)10-11-39-29-35-27-22(28(36-29)38-15-19-8-9-20(16-38)34-19)13-32-26(25(27)31)21-6-2-4-18-5-3-7-23(30)24(18)21/h2-7,12-14,19-20,34H,8-11,15-16H2,1H3"
163,262,NC1(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CCCCC1,5.646738,0.0,"InChI=1S/C30H32ClFN6O/c31-23-9-5-7-18-6-4-8-21(24(18)23)26-25(32)27-22(14-34-26)28(38-15-19-10-11-20(16-38)35-19)37-29(36-27)39-17-30(33)12-2-1-3-13-30/h4-9,14,19-20,35H,1-3,10-13,15-17,33H2"
164,409,N#Cc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,5.651423,0.0,"InChI=1S/C28H29F2N7O/c29-18-10-28(8-3-9-37(28)13-18)16-38-27-34-25-22(26(35-27)36-14-19-6-7-20(15-36)33-19)12-32-24(23(25)30)21-5-2-1-4-17(21)11-31/h1-2,4-5,12,18-20,33H,3,6-10,13-16H2"
165,96,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ccccc4)nc3c2F)c2ccccc2c1,5.653451,0.0,"InChI=1S/C31H28FN5O2/c32-27-28(25-15-23(38)14-20-8-4-5-9-24(20)25)33-16-26-29(27)35-31(39-13-12-19-6-2-1-3-7-19)36-30(26)37-17-21-10-11-22(18-37)34-21/h1-9,14-16,21-22,34,38H,10-13,17-18H2"
166,107,CN(C)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.674054,0.0,"InChI=1S/C27H28ClFN6O/c1-34(2)11-12-36-27-32-25-20(26(33-27)35-14-17-9-10-18(15-35)31-17)13-30-24(23(25)29)19-7-3-5-16-6-4-8-21(28)22(16)19/h3-8,13,17-18,31H,9-12,14-15H2,1-2H3"
167,184,CN(C)c1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.701016,0.0,"InChI=1S/C25H25FN6O/c1-31(2)25-29-23-20(24(30-25)32-12-15-7-8-16(13-32)28-15)11-27-22(21(23)26)19-10-17(33)9-14-5-3-4-6-18(14)19/h3-6,9-11,15-16,28,33H,7-8,12-13H2,1-2H3"
168,150,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCc3cccn4ccnc34)nc12,5.703094,0.0,"InChI=1S/C31H25ClFN7O/c32-24-8-2-5-18-4-1-7-22(25(18)24)27-26(33)28-23(14-35-27)30(40-15-20-9-10-21(16-40)36-20)38-31(37-28)41-17-19-6-3-12-39-13-11-34-29(19)39/h1-8,11-14,20-21,36H,9-10,15-17H2"
169,100,Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5nccn5C)nc4c3F)c12,5.710032,0.0,"InChI=1S/C30H30FN7O/c1-18-5-3-6-19-7-4-8-22(25(18)19)27-26(31)28-23(15-33-27)29(38-16-20-9-10-21(17-38)34-20)36-30(35-28)39-14-11-24-32-12-13-37(24)2/h3-8,12-13,15,20-21,34H,9-11,14,16-17H2,1-2H3"
170,188,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,5.716767,0.0,"InChI=1S/C25H20FN5/c1-2-15-5-3-6-16-7-4-8-19(21(15)16)23-22(26)24-20(11-27-23)25(29-14-28-24)31-12-17-9-10-18(13-31)30-17/h1,3-8,11,14,17-18,30H,9-10,12-13H2"
171,53,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3COC3)nc12,5.725519,0.0,"InChI=1S/C27H25ClFN5O2/c28-21-6-2-4-16-3-1-5-19(22(16)21)24-23(29)25-20(9-30-24)26(34-10-17-7-8-18(11-34)31-17)33-27(32-25)36-14-15-12-35-13-15/h1-6,9,15,17-18,31H,7-8,10-14H2"
172,7,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ncccn4)nc3c2F)c2ccccc2c1,5.728786,0.0,"InChI=1S/C29H26FN7O2/c30-25-26(22-13-20(38)12-17-4-1-2-5-21(17)22)33-14-23-27(25)35-29(39-11-8-24-31-9-3-10-32-24)36-28(23)37-15-18-6-7-19(16-37)34-18/h1-5,9-10,12-14,18-19,34,38H,6-8,11,15-16H2"
173,208,CN1CC(Oc2cccc(S(=O)(=O)F)c2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.735962,0.0,"InChI=1S/C35H33ClF2N6O4S/c1-43-18-25(48-24-7-4-8-26(14-24)49(38,45)46)13-23(43)19-47-35-41-33-28(34(42-35)44-16-21-11-12-22(17-44)40-21)15-39-32(31(33)37)27-9-2-5-20-6-3-10-29(36)30(20)27/h2-10,14-15,21-23,25,40H,11-13,16-19H2,1H3"
